SALE,YEAR,STYLE,ARTNO,ARTISTNO,INDATE,MATERIAL,SIZE,TOPIC,PRICE
,2000,1,155,238,1901/1/2,1,2F,淡江之夏,12000
,2000,1,156,238,1901/1/2,1,2F,淡江之秋,12000
,2000,1,157,238,1901/1/2,1,2F,淡江之冬,12000
,2000,5,158,222,1901/1/2,1,5F,斑鳩,22500
,2000,1,159,222,1901/1/2,1,5F,芎林農村-1,22500
,2000,1,160,222,1901/1/2,1,5F,芎林農村-2,22500
,2000,1,161,222,1901/1/2,1,5F,芎林農村-3,22500
,2000,5,162,259,1901/1/2,1,4F,懷古-1,20000
,2000,5,163,259,1901/1/2,1,4F,懷古-2,20000
,2000,5,164,259,1901/1/2,1,4F,懷古-3,20000
,2000,5,165,259,1901/1/2,1,4P,古壺與荔枝,20000
,2000,1,176,13,1901/1/2,1,3F,休息,36000
,2000,1,177,13,1901/1/2,1,3F,搬稻草,36000
1,1961,3,801,122,1900/12/15,2,20P,紡紗(泰安鄉),1500000
,2000,4,179,35,1901/1/2,1,1F,浴室-2,36000
,1999,5,180,35,1901/1/2,1,1F,鬱金香,36000
,1999,1,181,178,1901/1/2,1,2F,瑞士花園,30000
,2000,5,186,178,1901/1/2,1,0F,玫瑰-4直,20000
,2000,5,188,66,1901/1/2,1,4F,清晨的玫瑰,30000
,2000,1,189,66,1901/1/2,1,4F,秋聲,30000
,2001,1,1,215,1901/3/25,1,4F,玉山春景,80000
,1999,1,2,215,1901/3/25,1,30F,玉山百合,600000
,1994,1,3,171,1901/3/25,1,10F,玉山積雪,280000
,2000,1,4,83,1901/3/25,1,12F,清靜農場,240000
,1995,1,5,83,1901/3/25,1,12F,山麓之秋,240000
,2000,1,7,178,1901/3/25,1,3F,觀音山,45000
,1995,1,8,178,1901/3/25,1,8P,奇萊北蜂,120000
,2001,1,10,240,1901/3/25,1,15F,草山秋色,90000
,1980,1,801,247,1901/3/25,1,4F,山景,600000
,1991,1,13,196,1901/3/25,1,20P,八通關看玉山,140000
,1991,1,14,196,1901/3/25,1,15F,觀高遠眺玉山,105000
,1991,1,16,196,1901/3/25,1,15F,玉山南峰,105000
,2001,1,17,238,1901/3/25,1,2F,冬之景,14000
,1985,1,22,247,1901/3/25,1,10F,玉山雲漫,1500000
,2000,1,1,276,1901/5/19,2,25P,大溪懷舊,150000
,2000,1,2,276,1901/5/19,2,38*51cm,台灣農家,70000
,2000,1,3,276,1901/5/19,2,15P,安平古堡的回憶,90000
,2000,1,4,276,1901/5/19,2,12F,南瀛古都,72000
,2000,1,5,276,1901/5/19,2,51*76cm,林家花園舊景,120000
,1929,1,8,264,1901/5/19,2,67*49cm,八堵橋,
,1929,1,9,264,1901/5/19,2,49*33cm,迪化街附近,
,1929,1,10,264,1901/5/19,2,42*30cm,瑞芳街道,
,,1,11,272,1901/5/19,2,27*22cm,台灣田舍之廟,
,,1,12,272,1901/5/19,2,34*26cm,太平山,
,2000,5,14,256,1901/5/19,2,46*34cm,心靈植物-1,48000
,2000,5,15,256,1901/5/19,2,73*53cm,心靈植物-2,120000
,1977,1,17,130,1901/5/19,2,10P,綠林白屋,70000
,1978,1,18,130,1901/5/19,2,10P,午后後庭,70000
,1995,1,19,273,1901/5/19,2,75*55cm,農歸圖,160000
,1998,1,20,273,1901/5/19,2,75*55cm,獨行者,160000
,1987,1,21,278,1901/5/19,2,81*59cm,協德農家,200000
,1999,1,22,278,1901/5/19,2,113*79cm,美濃吳家古厝,400000
,,1,23,272,1901/5/19,2,28*19.5,上海楊子江,280000
,,1,24,272,1901/5/19,2,28*19.5,日本東海道,260000
,,1,25,272,1901/5/19,2,28*19.5,大阪朝日新聞社,260000
,2001,1,1,233,1901/9/1,1,30M,九份情,175000
,2001,1,2,233,1901/9/1,1,20M,雲淡風清,105000
,2001,1,3,233,1901/9/1,1,15F,九份之春,105000
,2001,1,4,233,1901/9/1,1,15F,春紅山居,105000
,2001,1,6,233,1901/9/1,1,10F,午後,70000
,2001,1,7,240,1901/9/1,1,20F,長老教會,120000
,2001,1,9,240,1901/9/1,1,15F,草山花鐘,90000
,2001,1,10,240,1901/9/1,1,15F,澎湖桶盤美景,90000
,2000,1,11,240,1901/9/1,1,15F,金瓜石古厝,90000
,2000,1,12,240,1901/9/1,1,15F,賞荷,90000
,1997,1,13,178,1901/9/1,1,20F,紅毛城,300000
,2000,1,14,178,1901/9/1,1,30F,龍峒岬,450000
,2000,1,15,178,1901/9/1,1,30F,瑞霞-南雅,450000
,2000,1,16,83,1901/9/1,1,20F,尖山之晨,400000
,2000,1,17,83,1901/9/1,1,20F,山麓,400000
,1994,1,19,156,1901/9/1,1,15F,黃昏之窗,450000
,2000,1,20,156,1901/9/1,1,20F,森林頌,600000
,1957,1,22,37,1901/9/1,1,20F,室內遠眺,600000
,1993,1,24,281,1901/9/1,1,20F,守候,700000
,1989,1,25,281,1901/9/1,1,12F,天鵝戲荷,420000
,1996,1,26,145,1901/9/1,1,20F,旭日,400000
,1996,1,27,145,1901/9/1,1,20F,燈塔遠眺,400000
,1995,1,28,145,1901/9/1,1,20F,高港燈塔,400000
,1999,1,29,3,1901/9/1,1,20F,海毆,500000
,1996,1,30,3,1901/9/1,1,20F,天后宮,500000
,0,1,31,3,1901/9/1,1,30F,窗景,0
,2000,1,32,258,1901/9/1,1,12P,林家花園-1,60000
,2000,1,33,258,1901/9/1,1,12P,林家花園-2,60000
,2000,1,34,258,1901/9/1,1,12P,金瓜石暮色,60000
,2000,1,35,258,1901/9/1,1,12P,三峽老街,60000
,1999,1,36,258,1901/9/1,1,10F,黃金故鄉,50000
,2001,5,1,93,1901/10/14,1,20F,仲夏,4000000
,2001,1,3,258,1902/1/12,1,4F,橘園,20000
,2001,1,4,258,1902/1/12,1,4F,北埔春雨,20000
,2001,1,5,258,1902/1/12,1,4F,雨中新綠,20000
,2001,1,6,240,1902/1/12,1,4F,墾丁美景,30000
,2001,1,7,240,1902/1/12,1,4F,漁人碼頭,30000
,2001,1,8,240,1902/1/12,1,4F,台中公園,30000
,2001,1,10,240,1902/1/12,1,4F,西嶼夕照,30000
,2001,1,12,240,1902/1/12,1,4F,中港菜田,30000
,2001,1,13,240,1902/1/12,1,4F,澎湖紅牛車,30000
,2001,1,15,240,1902/1/12,1,4F,九份山雞,30000
,2001,1,16,240,1902/1/12,1,4F,牛津學堂的春天,30000
,2001,4,20,89,1902/1/12,1,4F,裸女,60000
,2001,4,21,89,1902/1/12,1,3F,裸女,45000
,2001,4,22,89,1902/1/12,1,3F,裸女,45000
,2001,4,23,89,1902/1/12,1,3F,裸女,45000
,2001,4,25,89,1902/1/12,1,3F,裸女,45000
,2001,4,26,89,1902/1/12,1,3F,裸女,45000
,2001,4,27,89,1902/1/12,1,2F,裸女,30000
,2001,4,28,89,1902/1/12,1,2F,裸女,30000
,1996,1,29,89,1902/1/12,1,3F,山澗綠意,36000
,1997,1,3,89,1902/1/12,1,3F,百花,36000
,2000,3,1,284,1901/11/29,4,8F,虛實之間,40000
,2001,5,31,197,1902/1/12,1,3F,花果之美,22500
,2001,1,33,197,1902/1/12,1,3F,遠眺,22500
,2001,1,34,197,1902/1/12,1,3F,淡海寫景,22500
,2001,1,35,197,1902/1/12,1,3F,林蔭,22500
,2001,1,36,197,1902/1/12,1,3F,巷道早秋,22500
,2001,1,39,83,1902/1/12,1,1F,田野,22000
,1997,1,41,214,1902/1/12,1,3F,火燄山情,21000
,2000,1,42,214,1902/1/12,1,3F,眺,21000
,2000,4,43,214,1902/1/12,1,4F,背影,28000
,1996,1,46,238,1902/1/12,1,0P,苑裡海邊,8000
,1996,1,47,238,1902/1/12,1,0P,田野,8000
,1996,5,48,238,1902/1/12,1,0P,小菊花,8000
,1996,1,49,238,1902/1/12,1,0P,東海岸,8000
,1996,1,50,238,1902/1/12,1,0P,漁港,8000
,1996,1,51,238,1902/1/12,1,0P,公園,8000
,1996,5,901,238,1918/1/6,1,0P,椪柑,16000
,1996,1,53,238,1902/1/12,1,0F,森林步道,8000
,1996,1,54,238,1902/1/12,1,0F,風景,8000
,1996,1,56,238,1902/1/12,1,0F,青山瀑布,8000
,2001,1,58,238,1902/1/12,2,38*25cm,後院,10000
,2001,1,59,238,1902/1/12,2,38*25cm,龍潭秋收,10000
,2001,1,60,238,1902/1/12,2,38*25cm¤,三坑古廟,10000
,2001,1,61,238,1902/1/12,2,38*25cmÀ,龍潭茶園,10000
,2001,1,62,238,1902/1/12,2,38*25cm,九湖風光,10000
,2001,1,63,238,1902/1/12,2,38*25cm,遠眺,10000
,2001,1,64,222,1902/1/12,1,3F,芎林風光,15000
,2001,3,68,13,1902/1/12,1,2F,農婦,24000
,2001,1,70,13,1902/1/12,1,2F,採紅菱,24000
,2001,1,71,13,1902/1/12,1,2F,養牛人家,24000
,2001,5,72,83,1902/1/12,1,1F,玫瑰花,22000
,2001,5,73,83,1902/1/12,1,1F,玫瑰花-1,22000
,2001,1,74,83,1902/1/12,1,2F,龍洞日出,40000
,2001,1,75,83,1902/1/12,1,2F,清境山頂,40000
,2000,1,76,178,1902/1/12,1,1F,淡水稅務司,20000
,2001,1,80,178,1902/1/12,1,2F,北關,30000
,2001,1,82,215,1902/1/12,1,2F,百合,40000
,2001,1,83,215,1902/1/12,1,2F,水湳洞,40000
,2001,1,84,215,1902/1/12,1,2F,和平島,40000
,2001,1,95,224,1902/1/12,1,3F,楓紅,39000
,1995,4,97,171,1902/1/12,1,1F,人体,28000
,2001,1,98,171,1902/1/12,1,1F,西子灣,28000
,2001,1,99,171,1902/1/12,1,1F,富士山,28000
,2001,5,100,171,1902/1/12,1,2F,藍底玫瑰,56000
,2001,5,101,171,1902/1/12,1,2F,紅底玫瑰,56000
,2001,1,106,3,1902/1/12,1,1F,港邊燈塔,28000
,2001,1,107,3,1902/1/12,1,1F,安平港,28000
,2001,1,110,258,1902/1/12,1,4F,南埔細雨(竹東),20000
,2001,1,111,258,1902/1/12,1,4F,雙溪雨濛濛,20000
,2001,1,113,258,1902/1/12,1,2F,東海岸,12000
,2000,3,114,128,1902/1/12,1,3F,牛,90000
,2000,1,115,128,1902/1/12,1,3F,林間,90000
,1960,1,118,124,1902/1/12,1,4F,龜山島,
,2001,1,119,93,1902/1/12,3,,三橋町,24000
,2001,1,120,17,1902/1/12,3,,淡水教堂,8000
,2001,1,122,134,1902/1/12,1,4F,金山,100000
,2001,1,123,134,1902/1/12,1,4F,內溝-1(東湖風景),100000
,2001,1,124,134,1902/1/12,1,4F,內溝-2,100000
,2001,1,125,134,1902/1/12,1,4F,內溝-3,100000
,2001,1,126,134,1902/1/12,1,6F,金山,150000
,1999,1,127,134,1902/1/12,1,10F,淡水教堂,250000
,2001,5,166,286,1903/1/4,1,4F,桔梗花,20000
,2001,5,129,286,1902/1/12,1,4F,三朵花,20000
,2001,5,131,286,1902/1/12,1,4F,康乃馨,20000
,2001,1,132,163,1902/1/12,1,4F,牛車輪,28000
,2001,1,133,163,1902/1/12,1,2F,頭城老街,14000
,2001,1,134,163,1902/1/12,1,2F,知本山泉,14000
,2001,1,135,163,1902/1/12,1,2F,竹溪寺(台南),14000
,2001,1,91,163,1902/1/12,1,3F,墾丁牧場,21000
,2001,1,136,178,1902/1/12,1,2F,奪標,30000
,2001,1,138,178,1902/1/12,1,1F,鼻頭角,20000
,2002,1,1,178,1902/3/1,1,20F,古厝,300000
,1997,3,2,178,1902/3/1,1,30F,下午,450000
,2001,1,3,178,1902/3/1,1,10P,北關,150000
,2002,1,5,281,1902/3/1,1,6F,野柳,21000
,2002,1,164,281,1903/1/4,1,2F,天鵝戲荷-2,70000
,2002,1,165,281,1903/1/4,1,2F,天鵝戲荷-3,70000
,2000,1,1,290,1902/6/8,1,15F,蘇格蘭聖安卓球場,120000
,2001,1,2,290,1902/6/8,1,8F,聖安卓SWILKEN古橋,64000
,2001,1,3,290,1902/6/8,1,10P,伍茲勝利在握,80000
,2000,1,4,290,1902/6/8,1,10F,遠眺金門橋,80000
,2002,1,6,290,1902/6/8,1,12P,廣東金多港球場,96000
,2000,1,7,290,1902/6/8,1,8P,夏威夷球場,64000
,2001,1,8,290,1902/6/8,1,6F,泰國ALPINE球場,48000
,2001,1,9,290,1902/6/8,1,10P,澳洲ARUNDEL HILL球場,80000
,2000,1,10,290,1902/6/8,1,10P,挑戰長草,80000
,2000,1,11,290,1902/6/8,1,10P,加州PEBBLE BEACH,80000
,2000,1,12,290,1902/6/8,1,10P,美國BROAD MOOR球場,80000
,2001,1,13,290,1902/6/8,1,25F,直攻球洞,200000
,2000,1,1,240,1902/4/30,1,12F,九份觀海,84000
,2000,1,2,240,1902/4/30,1,12F,黃金故鄉,84000
,2000,1,3,240,1902/4/30,1,12F,花季,84000
,1996,1,4,240,1902/4/30,1,12F,北濱潮音,84000
,2002,1,16,240,1902/6/8,1,58*55cm,晨光序曲,105000
,2001,1,6,240,1902/4/30,1,12F,遠眺光復橋,84000
,2001,1,7,240,1902/4/30,1,12F,澎湖大戶,84000
,2002,1,14,163,1902/6/8,1,15P,綠野仙境,105000
,2002,1,15,163,1902/6/8,1,10F,綠草如茵,70000
,2002,1,17,240,1902/6/8,1,15F,北海風雲,105000
,2002,1,18,240,1902/6/8,1,12F,跨越,84000
,2002,1,19,240,1902/6/8,1,5F,沙坑大戰,35000
,2002,1,20,164,1902/6/8,1,10F,一桿進洞,70000
,2002,1,24,164,1902/6/8,1,10F,日日春,70000
,2002,1,21,54,1902/6/8,1,10P,淡水球場,130000
,2002,1,25,214,1902/6/8,1,15M,綠野,105000
,2002,1,26,214,1902/6/8,1,5F,揮桿,35000
,2000,1,22,290,1902/6/8,3,65*53cm,聖安卓老球場,27800
,2000,1,23,290,1902/6/8,3,49*39cm,挑戰魔鬼洞,19800
,1991,4,2,188,1902/5/23,1,8F,花叢中少女,240000
,1991,4,3,188,1902/5/23,1,8F,有瓶花的裸女,240000
,1991,4,4,188,1902/5/23,1,6F,坐裸婦,180000
,1991,4,5,188,1902/5/23,1,4F,思,120000
,2002,1,1,136,1903/1/4,1,0F,溪頭晨霧,25000
,2002,1,2,136,1903/1/4,1,4F,三峽橋亭,100000
,2002,1,6,136,1903/1/4,1,2F,嘉義煙窯,50000
,2002,1,7,136,1903/1/4,1,2F,高雄老車站,50000
,2002,1,8,136,1903/1/4,1,2F,三仙台,50000
,2002,1,9,136,1903/1/4,1,2F,平溪山中,50000
,2002,1,27,196,1902/6/8,1,20P,揚昇球場,140000
,2000,3,28,290,1902/6/8,陶藝,橢圓盤,揮桿,15000
,1998,4,6,183,1902/7/6,1,30F,綠巾上的裸女,300000
,1994,4,7,183,1902/7/6,1,30F,畫室,300000
,1993,4,8,183,1902/7/6,1,12F,畫家.裸女,120000
,1994,4,9,183,1902/7/6,1,12F,少女.裸女,120000
,1979,4,10,188,1902/7/6,1,30F,沉思裸女,900000
,1978,4,11,188,1902/7/6,1,30F,寶島春光,900000
,1973,4,12,188,1902/7/6,1,15F,雙美圖,450000
,1978,1,14,188,1902/7/6,1,10F,金瓜石小巷,400000
,1963,4,15,188,1902/7/6,1,10P,綁紅絲帶裸女,300000
,1977,4,108,86,1904/3/25,1,25F,王小姐,1250000
,1993,4,17,86,1902/7/6,1,30F,琳達小姐,120000
,1985,4,112,86,1904/3/25,1,12P,畫室裸女,480000
,1985,4,19,86,1902/7/6,1,12P,坐裸女,480000
,1990,4,21,86,1902/7/6,1,12M,少女立裸,480000
,1990,4,22,86,1902/7/6,1,12M,風景前臥裸女,480000
,1979,4,23,86,1902/7/6,1,30P,裸女,1500000
,2000,1,1,240,1902/9/14,1,30F,深坑大樹下,210000
,2000,1,2,240,1902/9/14,1,30F,基隆與夏日,210000
,2002,1,3,240,1902/9/14,1,30F,草山秋景,210000
,2002,1,5,240,1902/9/14,1,25F,植物園賞景,175000
,1999,1,7,240,1902/9/14,1,20F,孔廟午後,140000
,1999,1,8,240,1902/9/14,1,20F,遠眺鼻頭角,140000
,2001,1,13,240,1902/9/14,1,15F,草山春意,105000
,2001,1,14,240,1902/9/14,1,15F,學社秋景,105000
,2001,1,15,240,1902/9/14,1,15F,台中公園,105000
,2001,1,16,240,1902/9/14,1,15F,奇萊瑞雪,105000
,2002,1,17,240,1902/9/14,1,15F,官邸花園,105000
,2001,1,18,240,1902/9/14,1,15F,阿里山神木,105000
,2001,1,19,240,1902/9/14,1,15F,陽明山花季,105000
,2000,1,20,240,1902/9/14,1,12F,信賢村忠狗,84000
,2001,1,21,240,1902/9/14,1,12F,永和巷道,84000
,2002,1,22,240,1902/9/14,1,12F,東眼山森林,84000
,2000,1,24,240,1902/9/14,1,12F,黃金故鄉,84000
,2001,1,25,240,1902/9/14,1,12F,澎湖大戶,84000
,2001,1,26,240,1902/9/14,1,12F,遠眺光復橋,84000
,1996,1,27,240,1902/9/14,1,12F,北濱潮音,84000
,2000,1,28,240,1902/9/14,1,12F,淡水彩霞,84000
,2001,1,29,240,1902/9/14,1,12F,九份觀海,84000
,2000,1,30,240,1902/9/14,1,10F,草山小鋪,70000
,2000,1,31,240,1902/9/14,1,10F,草山綠蔭,70000
,2000,1,32,240,1902/9/14,1,10F,忠誠路欒樹,70000
,2001,1,33,240,1902/9/14,1,10F,虎井小鎮,70000
,2002,1,35,240,1902/9/14,1,10F,遊植物園,70000
,2002,1,36,240,1902/9/14,1,10F,坪林茶園,70000
,2002,1,37,240,1902/9/14,1,10F,拉拉山神木群,70000
,2001,1,38,240,1902/9/14,1,8F,澎湖老樹,56000
,2001,1,39,240,1902/9/14,1,8F,中橫太魯閣,56000
,2002,1,40,240,1902/9/14,1,8F,淡水斜陽,56000
,2002,1,43,240,1902/9/14,1,4F,拉拉山神木,30000
,2002,1,45,240,1902/9/14,1,4F,澎湖船場,30000
,2002,1,46,240,1902/9/14,1,4F,澎湖赤牛,30000
,2002,1,47,240,1902/9/14,1,4F,學舍之晨,30000
,2002,3,48,240,1902/9/14,1,8F,自畫像,60000
,,1,1,86,1902/10/8,2,38*26cm,農家樂,120000
,1975,2,2,86,1902/10/8,2,36*27cm,淡水之船,120000
,1991,1,2,86,1902/9/18,1,12P,九份街景,480000
,1990,1,20,86,1903/1/4,1,4F,河濱公園,160000
,1992,4,23,86,1903/1/4,1,4F,裸女-1,160000
,1999,1,1,129,1902/11/2,1,20F,歡迎舞,400000
,1995,1,2,129,1902/11/2,1,10F,早晨,200000
,1996,1,3,129,1902/11/2,1,10F,古城赤樓,200000
,2002,1,4,82,1902/11/2,1,20F,溪邊秋意,400000
,2002,1,5,82,1902/11/2,1,10F,騎自行車遊白河,200000
,2001,1,6,82,1902/11/2,1,10F,澎湖南滬燈塔,200000
,2002,1,7,83,1902/11/2,1,10F,春景,200000
,2002,1,8,83,1902/11/2,1,10F,股溪谷,200000
,2002,1,9,83,1902/11/2,1,20F,東勢遠眺,400000
,2000,1,902,130,1909/1/1,2,4K,古厝蕉樹(110202-),100000
,2002,1,11,130,1902/11/2,2,4K,村裡穀倉,70000
,2001,1,12,130,1902/11/2,2,4K,園中竹柵,70000
,2001,1,13,294,1902/11/2,1,10F,九九峰,120000
,2001,1,14,294,1902/11/2,1,10F,神岡花山莊,120000
,2001,5,15,294,1902/11/2,1,10F,靜物,120000
,2000,5,16,295,1902/11/2,1,10F,瓶花,150000
,1995,5,17,295,1902/11/2,1,10F,靜物,150000
,1995,1,18,295,1902/11/2,1,10F,東北角,150000
,1990,1,19,296,1902/11/2,1,10F,祖孫,150000
,2001,1,20,296,1902/11/2,1,10F,航機上看富士山,150000
,2002,1,21,296,1902/11/2,1,10F,古剎夜戲,150000
,2002,1,22,297,1902/11/2,1,12F,台中咖啡街,120000
,2002,1,23,297,1902/11/2,1,15F,錦水風景,150000
,2001,1,24,297,1902/11/2,1,10F,春耕,100000
,2001,1,25,275,1902/11/2,1,20F,瓜柵,170000
,2002,1,26,275,1902/11/2,1,15F,火炎山,127500
,2002,4,27,275,1902/11/2,1,10F,裸女,85000
,2001,6,28,299,1902/11/2,1,20F,藍色角落,160000
,1996,1,29,299,1902/11/2,1,12F,繁華攏是夢,96000
,2000,1,30,299,1902/11/2,1,10F,忘憂草,80000
,2001,1,31,298,1902/11/2,1,10F,風景A,45000
,2001,1,32,298,1902/11/2,1,10F,風景B,45000
,2000,6,33,298,1902/11/2,1,20F,相互依存的線,90000
,1990,1,11,86,1903/1/4,1,4F,樹園-1,160000
,1994,1,12,86,1903/1/4,1,4F,樹園-2,160000
,1993,5,13,86,1903/1/4,1,4F,荷瓶花,160000
,1990,1,15,86,1903/1/4,1,4F,農家小徑,160000
,1990,1,16,86,1903/1/4,1,4F,涼亭,160000
,1990,1,17,86,1903/1/4,1,4F,淡水帆船,160000
,1990,5,19,86,1903/1/4,1,4F,有橘子的靜物,160000
,2002,5,27,240,1903/1/4,1,2F,花香,16000
,2002,1,31,240,1903/1/4,1,2F,濟南教會,16000
,2002,1,32,240,1903/1/4,1,2F,石碇小鎮,16000
,2002,1,38,240,1903/1/4,1,4F,劍潭菜農,32000
,2002,1,39,240,1903/1/4,1,4F,八斗子漁港,32000
,2002,1,41,240,1903/1/4,1,4F,芝山公園,32000
,2002,1,42,240,1903/1/4,1,4F,坪林老厝,32000
,1965,1,1,300,1902/10/22,1,15F,鹽埕風景,1800000
,2002,1,43,83,1903/1/4,1,2F,綠島之晨,40000
,2002,1,44,83,1903/1/4,1,2F,武嶺秋色,40000
,2002,1,45,83,1903/1/4,1,2F,山谷,40000
,2002,5,46,83,1903/1/4,1,1F,玫瑰花,22000
,2002,1,49,83,1903/1/4,1,1F,貓鼻頭,22000
,2002,1,53,301,1903/1/4,1,4F,台西農舍,12000
,1999,1,55,197,1903/1/4,1,3F,遠眺,22500
,2002,1,56,197,1903/1/4,1,3F,淡水秋色,22500
,2002,1,57,197,1903/1/4,1,3F,初夏村巷,22500
,2002,5,58,197,1903/1/4,1,3F,瓶花,22500
,2002,5,59,197,1903/1/4,1,4F,靜物,30000
,1999,5,60,178,1903/1/4,1,2F,薔薇(圓),30000
,2001,5,62,178,1903/1/4,1,2F,芍藥花,30000
,2002,1,63,178,1903/1/4,1,1F,龍鑾潭,20000
,2002,1,65,178,1903/1/4,1,2F,三貂角海邊,30000
,2002,1,67,178,1903/1/4,1,3P,火炎山,45000
,2002,1,68,178,1903/1/4,1,3P,北關觀濤,45000
,2002,1,69,178,1903/1/4,1,3P,月世界,45000
,2002,1,71,163,1903/1/4,1,4F,小樽運河,30000
,2002,1,73,163,1903/1/4,1,3F,橫貫公路,22500
,2002,1,74,163,1903/1/4,1,3F,綠島風光,22500
,2002,1,75,163,1903/1/4,1,3F,北海道綿羊,22500
,2002,1,78,215,1903/1/4,1,2F,嘉義公園,40000
0,2002,1,79,215,1903/1/4,1,2F,赤崁樓-1,40000
,2002,1,80,215,1903/1/4,1,1F,蘭嶼天池,20000
,2002,1,81,215,1903/1/4,1,0F,赤崁樓-2,20000
,2002,3,84,3,1903/1/4,1,2F,歡樂小丑,50000
,2002,5,89,3,1903/1/4,1,1F,龍罐.花,28000
,2002,1,91,258,1903/1/4,1,4F,水鄉(法.昂息),22000
,2002,5,92,258,1903/1/4,1,4F,瓶花,22000
,2002,1,94,258,1903/1/4,1,4F,昂息一角,22000
,2002,1,102,222,1903/1/4,1,4F,晨霧,20000
,2002,1,103,222,1903/1/4,1,4F,大樹下,20000
,2002,1,104,222,1903/1/4,1,4F,晨光,20000
,2002,5,105,129,1903/1/4,1,3F,薔薇,60000
,2002,5,106,129,1903/1/4,1,3F,瓶花,60000
,2002,5,107,129,1903/1/4,1,3F,洋蘭,60000
,2002,5,108,129,1903/1/4,1,3F,花拾美,60000
,1997,1,110,129,1903/1/4,漆畫,2F,歡迎歌,40000
,1997,1,111,129,1903/1/4,漆畫,2F,盛裝迎接,40000
,2001,一,113,75,1903/1/4,粉彩,37*28cm,花園(一),15000
,2001,1,114,75,1903/1/4,粉彩,37*28cm,花園(二),15000
,2001,1,115,75,1903/1/4,粉彩,37*28cm,花園(三),15000
,1994,5,116,302,1903/1/4,1,20*20cm,三魚,20000
,2002,5,117,302,1903/1/4,1,15*10cm,四破魚,10000
,2002,5,120,202,1903/1/4,1,4F,玫瑰花,35200
,2002,1,121,202,1903/1/4,1,4F,希臘天空,35200
,2002,1,122,202,1903/1/4,1,4F,威尼斯落霧,35200
,2002,1,123,202,1903/1/4,1,4F,佛羅倫斯,35200
,2002,1,126,214,1903/1/4,1,5F,梨山清晨,37500
,2001,1,128,214,1903/1/4,1,4F,鞦韆,30000
,2001,1,129,214,1903/1/4,1,4F,南灣風景,30000
,2002,1,130,214,1903/1/4,1,4F,莫斯科紅場,30000
,2002,1,131,214,1903/1/4,1,3F,鄉情,22500
,1974,1,133,57,1903/1/4,2,28*23cm,西班牙風光,90000
,1988,5,134,304,1903/1/4,1,4F,秋刀魚,80000
,2002,5,138,225,1903/1/4,膠彩,1F,菖蒲,15000
,2002,1,140,18,1903/1/4,1,3F,深坑老街,21000
,2002,1,141,18,1903/1/4,1,3F,土角厝,21000
,2002,5,142,18,1903/1/4,1,3F,天鵝絨,21000
,2002,5,143,18,1903/1/4,1,3F,水蜜桃.香蕉,21000
,2002,5,153,133,1903/1/4,1,4F,繡球花,56000
,2002,1,154,133,1903/1/4,1,4F,武廟遠眺,56000
,2002,1,155,133,1903/1/4,1,3F,碧潭,42000
,2002,5,156,133,1903/1/4,1,2F,玫瑰(一),36000
,1999,1,160,239,1903/1/4,1,2F,農村,36000
,1991,4,169,79,1903/1/4,1,3F,裸女,36000
,1992,1,171,155,1903/1/4,1,3F,淡水教堂,36000
,2002,5,174,306,1903/1/4,1,4F,桔子,18000
,2002,5,175,306,1903/1/4,1,4F,香蕉櫻桃,18000
,2002,5,176,306,1903/1/4,1,4F,荔枝,18000
,1991,5,73,86,1904/3/25,1,12P,雞冠花,480000
,1992,5,99,86,1904/3/25,1,8F,四果盤,320000
,2003,1,1,240,1903/5/11,1,20F,圓通寺後山,140000
,2003,1,2,240,1903/5/11,1,15F,北門車潮,105000
,2003,1,3,240,1903/5/11,1,15F,小南門晨光,105000
,2003,1,4,240,1903/5/11,1,15F,科學館,105000
,2003,1,5,240,1903/5/11,1,15F,光復南路秋景,105000
,2003,1,7,301,1903/5/11,1,5F,赤牛,15000
,2003,1,8,163,1903/5/11,1,10F,飛牛牧場,70000
,2003,1,9,163,1903/5/11,1,10F,鹿港老街,70000
,1996,1,10,163,1903/5/11,1,8F,京都公園,56000
,1996,1,11,171,1903/5/11,1,10F,安平古堡,300000
,1999,1,12,171,1903/5/11,1,10F,西子灣,300000
,2002,1,13,83,1903/5/11,1,10F,展望天冷,200000
,2003,1,14,83,1903/5/11,1,10F,東勢近郊,200000
,2000,1,15,186,1903/5/11,1,30F,跳圈,1500000
,2001,1,16,186,1903/5/11,1,30F,迪化街回想,1500000
,1999,1,18,196,1903/5/11,1,15F,小琉球,105000
,2003,1,19,215,1903/5/11,1,20P,水牛群,400000
,1992,1,820,8,1903/5/11,1,20P,古厝花叢,400000
,1950,1,106,86,1904/3/25,1,15F,淡江帆影,750000
,1990,1,68,86,1904/3/25,1,15F,九份街景,600000
,2003,1,24,3,1903/5/11,1,20F,觀音山影,500000
,1992,1,1,307,1903/7/12,1,30*23cm,孔廟入口,120000
,1995,1,5,307,1917/3/25,1,4F,台北孔廟,180000
,1990,1,3,307,1903/7/12,1,8F,全台首學,240000
,1994,1,4,307,1903/7/12,1,50*41cm,鹿港古廟,270000
,1964,1,6,186,1903/7/12,1,30F,舞龍-2,2100000
,2002,1,7,186,1903/7/12,1,30F,關帝廟遊街,1500000
,2002,1,8,186,1903/7/12,1,30F,赤崁樓,1500000
,1992,1,83,86,1904/3/25,1,20F,龍山寺,1000000
,1980,1,10,86,1903/7/12,1,91*61cm,進香,1000000
